FrameIndx,FlexE
0,1.54922280739
1,1.95039893064
2,2.08319044323
3,1.51941038247
4,2.0032711711
5,2.02266263092
6,1.2634744502
7,1.59807263316
8,1.42575785541
9,1.50184857626
10,1.09659975516
11,0.927097420174
12,1.45275738991
13,1.10776816129
14,1.07385518478
15,0.969642211344
16,1.12591794884
17,0.869678511049
18,0.727015741257
19,0.702353850588
20,0.637967474239
21,0.712614941016
22,0.708365185254
23,0.785874974624
24,0.901848894238
25,1.03486954263
26,0.806477439642
27,1.03192252535
28,0.857289776841
29,0.701137933879
30,0.799629866087
31,0.708195792856
32,0.829675873404
33,0.742920817207
34,0.789584723978
35,0.735608732655
36,0.794881382949
37,0.89151551517
38,0.887019362658
39,0.786739544796
40,0.731880460346
41,0.714761301428
42,0.796414364557
43,0.841744214958
44,0.824898067232
45,0.797021900088
46,0.962794188872
47,0.83902278712
48,0.961757891917
49,0.937694290392
50,0.728526391726
51,0.777028398057
52,0.736177812021
53,0.759863548716
54,0.904205601391
55,0.758412767202
56,0.818360244601
57,0.757465798068
58,0.68563046886
59,0.669288228198
60,0.76095018716
61,0.974404972132
62,0.765937190625
63,0.749216009625
64,0.818353100123
65,0.777950622142
66,0.788942508739
67,0.75911577811
68,0.902004895591
69,1.10243409019
70,1.64348750196
71,2.62715530225
72,2.51805097539
73,1.88258482706
74,1.70654432134
75,1.61976729289
76,1.43781947563
77,1.48356526397
78,1.12277207157
79,1.09341367084
80,0.863146237802
81,0.785234435997
82,1.01196251577
83,0.868606046353
84,0.823929204472
85,0.761957632057
86,0.764404837082
87,0.689908257548
88,0.786580967632
89,0.765139525298
90,1.11266286549
91,1.09213500642
92,0.99032158247
93,0.991683645805
94,0.9195217667
95,0.891525064405
96,0.896291911332
97,0.865457828663
98,0.762873978891
99,0.7281168657
100,0.711580720753
101,0.922501118359
102,0.841117891685
103,0.987348412104
104,0.800064313406
105,0.83187768957
106,0.789243211526
107,0.685836577674
108,0.680264743833
109,0.684588708885
110,0.705686198686
111,0.842969840865
112,0.896256820907
113,0.796011123284
114,0.792793722569
115,0.797587999182
116,0.796531430192
117,0.848917128632
118,0.867081569392
119,0.937338494197
120,0.839209497112
121,0.814659659834
122,0.820023564134
123,0.780840944679
124,0.800632892942
125,1.02854479526
126,0.817237267513
127,0.779346635888
128,0.756555218625
129,0.84629363362
130,0.796554334091
131,0.786067897988
132,0.810205556217
133,0.799792036351
134,0.742855466923
135,0.730560298219
136,0.776556964156
137,0.837470004616
138,0.878187090832
139,0.860007227863
140,0.817591575129
141,0.857736027122
142,0.793551421124
143,0.844753541552
144,0.794426846145
145,0.789758383443
146,0.766963393541
147,0.818906799676
148,0.791198525058
149,0.735628338285
150,0.783531312076
151,0.786383559844
152,0.679673698533
153,0.753259467041
154,0.927876358788
155,0.87495661981
156,0.889536347575
157,0.724037918726
158,0.770395706943
159,0.769803072392
160,0.896202366851
161,0.889633600661
162,0.749694823153
163,0.691820137803
164,0.655633874192
165,0.744579017637
166,0.67306331348
167,0.660253550824
168,0.621316589324
169,0.70527486189
170,0.762333352559
171,0.818972440278
172,0.888058697538
173,0.778626021643
174,0.755497797982
175,0.791601669065
176,0.802310137365
177,0.786596685402
178,0.768407231853
179,0.877476092689
180,1.14182964566
181,1.28218598187
182,0.871592607215
183,0.883898853346
184,0.827591151211
185,0.722627056041
186,0.744194789636
187,0.786178717271
188,0.70419425827
189,0.73509080301
190,0.807009332196
191,0.717165405476
192,0.81984825973
193,0.842090763199
194,0.825965862652
195,0.807126743144
196,1.10892405031
197,0.882018895962
198,0.860333760571
199,0.807882150779
200,0.97521505355
201,0.731995986345
202,0.89232759616
203,0.94245465672
204,0.846926101264
205,0.873297283168
206,1.05382655037
207,1.535967311
208,1.2351174607
209,0.944843886719
210,0.953253803809
211,1.12746281259
212,1.33526497577
213,0.91166040964
214,1.18585702061
215,1.01811887591
216,1.15644076307
217,1.09174008271
218,0.871160994632
219,0.917195835751
220,1.22925958424
221,1.30296627769
222,1.133191073
223,0.874505370802
224,0.894652869513
225,0.914315617487
226,0.649222944653
227,0.752325559732
228,0.777499682195
229,1.32181557229
230,0.723447054919
231,0.786620438704
232,0.725431715967
233,0.798077632931
234,0.804085525767
235,0.809337445464
236,0.718395641431
237,0.763386714845
238,0.825183939885
239,0.773736227436
240,0.955818444786
241,1.3285423932
242,0.991710717012
243,0.979530205946
244,0.875927395935
245,0.744644438498
246,0.692487197146
247,0.799586670777
248,0.787301582197
249,0.879404761978
250,0.980160565581
251,0.763426673443
252,0.771887530991
253,1.06444635024
254,0.805086899244
255,0.725562491429
256,0.708002079287
257,0.849767400297
258,0.840467369542
259,0.865239121249
260,0.887644650023
261,1.04792838924
262,0.825989115866
263,0.87834555251
264,0.816069821607
265,0.860209068137
266,0.788819913338
267,0.824800748843
268,0.843414256239
269,0.848572303587
270,0.758162979555
271,0.969093064904
272,0.883283821785
273,0.906698652819
274,0.80505871772
275,0.859182777313
276,1.10850894076
277,1.11577548418
278,0.979955855956
279,1.3783182794
280,1.15647912555
281,1.2929403094
282,1.38519180642
283,1.84061943237
284,1.82958416626
285,2.82661020737
286,2.20881188109
287,2.28781847813
288,2.00015782243
289,1.73091735816
290,1.56700016466
291,1.34296736855
292,0.951386838276
293,0.731811478988
294,0.763153271426
295,1.06919111314
296,0.994489945026
297,0.744696450737
298,0.708717735242
299,0.815984729021
300,0.91121360296
301,0.848226131675
302,0.824601676678
303,0.681957110488
304,0.666020467486
305,0.757886136177
306,0.792890212224
307,0.70138412413
308,0.728247019971
309,0.683931007797
310,0.929133595403
311,0.848218996806
312,0.795859455839
313,0.727353169576
314,0.732974986799
315,0.720948510652
316,0.743007016784
317,0.731067197097
318,0.804926934925
319,0.760866445758
320,0.706366091423
321,0.700744119969
322,0.599833380189
323,0.729690428653
324,0.647966032936
325,0.753059857351
326,0.60826201981
327,1.00690446535
328,0.795914282427
329,0.891342686184
330,0.919587481866
331,1.11273518466
332,0.797721247898
333,1.07440048575
334,0.953586536611
335,0.84450191162
336,0.917827191509
337,1.18559359028
338,0.729252516136
339,0.734459709472
340,0.687171299517
341,0.72668074767
342,0.761347996685
