FrameIndx,FlexE
581,0.667071179891
582,0.617647144814
583,0.653278705908
584,0.698591915168
585,0.848019592125
586,0.66323214224
587,0.754764023545
588,0.774496289836
589,0.67661643385
590,0.646552546142
591,0.766189578003
592,0.71147503241
593,0.663738007517
594,0.590197669428
595,0.632609323409
596,0.662934061542
597,0.67648742131
598,0.704539981701
599,0.740728764692
600,0.963802307219
601,0.854068673111
602,0.769369953031
603,0.710764647085
604,0.780351001155
605,0.802930556852
606,0.715495063103
607,0.684848937015
608,0.884106044019
609,0.680972931904
610,0.764911193686
611,0.695432854817
612,0.781459223672
613,0.636612447341
614,0.661122970006
615,0.67182334062
616,0.720158826237
617,0.709443066474
618,0.693136504433
619,0.628462712497
620,0.694364520734
621,0.683443937136
622,0.656781273245
623,0.707665174725
624,0.689769228059
625,0.619216922521
626,0.667141399901
627,0.74055972484
628,0.759421557838
629,0.6773854704
630,0.670466688054
631,0.749948672338
632,0.695851399347
633,0.697015811121
634,0.674592111097
635,0.7350171301
636,0.691864654306
637,0.684442359978
638,0.731831159554
639,0.863454117531
640,0.954242549386
641,0.750490664227
642,0.747826500478
643,0.701178391703
644,0.741692027825
645,0.718751669972
646,0.822208552493
647,0.776956583224
648,0.810787257833
649,0.71072347891
650,0.708105126139
651,0.690860265589
652,0.665345551352
653,0.720288585463
654,0.75129801643
655,0.719131965469
656,0.813120881744
657,0.759324644598
658,0.655196104099
659,0.715986436723
660,0.729173077364
661,0.710245688168
662,0.674412278466
663,0.698858529063
664,0.766318166758
665,0.706327634808
666,0.783805434972
667,0.750205254634
668,0.769782302744
669,0.736684344431
670,0.674953445684
671,0.712703835321
672,0.700536110071
673,0.698204393917
674,0.699024876623
675,0.701741466988
676,0.740858294157
677,0.710556061297
678,0.740345348552
679,0.701498465798
680,0.734173467809
681,0.713480297698
682,0.799459527454
683,0.727577942326
684,0.858268111432
685,0.759414579987
686,0.702828941182
687,0.704214930241
688,0.764427078401
689,0.768456465741
690,0.798120430809
691,1.08394941796
692,0.820035562804
693,0.882220947529
694,0.938376342149
695,0.844977210175
696,0.882133813258
697,0.875838912238
698,0.701304629531
699,0.769599397229
700,0.987609423586
701,0.709419466521
702,0.913020856004
703,0.767720692037
704,0.67590555509
705,0.705953948272
706,0.65136151526
707,0.729237222865
708,0.705933856109
709,0.724984565347
710,0.728926533688
711,0.667613646115
712,0.655264755035
713,0.707957405194
714,0.69951348578
715,0.664602674109
716,0.69590341119
717,0.684808904523
718,0.813246970844
719,0.813858708269
720,0.755482524035
721,0.863753084937
722,0.831402120831
723,0.960084609141
724,1.14382904232
725,0.991142026149
726,0.941161148209
727,0.971063841665
728,0.899250607848
729,1.07361029212
730,1.41916439313
731,1.58593326076
732,1.89855168666
733,1.48220529677
734,1.33313166334
735,1.20251355192
736,1.31309624003
737,1.22670037154
738,1.09033046024
739,1.14437510438
740,0.832324716464
741,0.902761506897
742,1.02951773289
743,1.17604061584
744,1.22909575315
745,1.13001866545
746,1.53018665302
747,1.91589436825
748,2.08591956912
749,1.49657250329
750,1.4696272685
751,2.05988428438
752,2.21799823664
753,1.45706972762
754,1.12176499817
755,1.21983987364
756,1.20415559644
757,0.97284167039
758,0.86432993518
759,0.995457811073
760,0.753886308816
761,0.892767385114
762,1.00934913525
763,1.08462603789
764,1.02446507519
765,0.772180761577
766,0.728338940078
767,0.849114424149
768,0.852330242112
769,0.795784103227
770,0.69629105541
771,0.902419094387
772,0.763901264075
773,0.754982076653
774,0.740804299227
775,0.892700273473
776,0.863107266304
777,0.927439268705
778,0.905825779425
779,0.787589637884
780,0.778963114602
781,0.938581400737
782,0.723188535894
783,0.72126092793
784,0.750250280906
785,0.675304444338
786,0.813906391189
787,0.782752486788
788,0.718090860951
789,0.642015017021
790,0.671673634084
791,0.828036383833
792,0.714037267238
793,0.93359880434
794,0.995953388325
795,1.02236521045
796,0.850127762403
797,0.79062001237
798,0.855194300289
799,0.900143994735
800,0.938626887888
801,0.824638088535
802,1.12252682454
803,0.8359609922
804,0.915722830288
805,0.696636029558
806,0.851386901551
807,0.895503857609
808,0.892296781954
809,0.702605742234
810,0.737574442924
811,0.687540226537
812,0.813323307698
813,0.808926119199
814,0.722892344279
815,0.900112447144
816,0.867993062133
817,0.810134054188
818,0.866701956354
819,0.93575830382
820,0.804368664448
821,0.998067123064
822,0.761552717812
823,1.05025730376
824,1.36901082032
825,1.84051975355
826,1.59491700148
827,1.42283790023
828,1.65077768259
829,1.59520223469
830,1.33779154142
831,1.47628904835
832,1.86428696863
833,1.5787733293
834,1.20787448546
835,1.52518142687
836,1.4753292875
837,0.98462354624
838,1.24094948513
839,1.28177348304
840,1.0848877639
841,1.28225270116
842,1.25593055278
843,1.14641599315
844,1.03832028661
845,1.1583394492
846,1.41432391971
847,1.64525828643
848,1.58201511433
849,1.62519325809
850,1.68454148055
851,1.9913722553
852,1.81821650411
853,1.84951601795
854,1.58030055936
855,1.3699798186
856,1.18129319345
857,1.43898093996
858,1.29172618281
859,1.359892341
860,1.06016927953
861,1.59812468228
862,1.41786181228
863,1.73859997324
864,1.37266716166
865,1.41955166607
866,1.15885209133
867,0.841858493424
868,0.728697443575
869,0.961571306992
870,0.821012992283
871,0.869651535455
872,0.939322547927
873,0.808099746713
874,0.757136830792
875,0.748658592391
876,0.688905171722
877,0.719250601126
878,0.704280017885
879,0.643379815425
880,0.644344362009
881,0.671889939297
882,0.684303112294
883,0.669521867053
884,0.655708428995
885,0.704178157593
886,0.718128355674
887,0.679336322308
888,0.789330283619
889,0.619893286583
890,0.637172742346
891,0.688273236319
892,0.746421949229
893,0.682072968049
894,0.589783446964
895,0.732743719457
896,0.634675790992
897,0.660863090047
898,0.709925319618
899,0.678357576132
900,0.630764962583
901,0.705700351851
902,0.636911527509
903,0.601086035971
904,0.653032965993
905,0.643039716229
906,0.712764001553
907,0.646392992373
908,0.825466195037
909,0.718526774289
910,0.83041864716
911,0.77704362733
912,0.72680702384
913,0.760969947371
914,0.728968811609
915,0.762289212548
916,0.731746648331
917,0.75230656037
918,0.724678583655
919,0.716054736043
920,0.769858521067
921,0.682816372293
922,0.676392404315
923,0.650945270156
924,0.770675198782
925,0.695777509973
926,0.721142210259
927,0.716473927448
928,0.75262431003
929,0.942159681037
930,0.87298424622
931,0.681657088564
932,0.668340155814
933,0.624786947113
934,0.699188809861
935,0.701117368785
936,0.762534335118
937,0.668533487722
938,0.771482844895
939,0.701316186558
940,0.794247075197
941,0.784253124376
942,0.809416159496
943,0.80176034224
944,0.727403789858
945,0.809649138471
946,0.779553399749
947,0.70884474911
948,0.703108669348
949,0.732543104978
950,0.675858559929
951,0.796594492623
952,0.590746742953
953,0.732323119902
954,0.736122202585
955,1.00479645899
956,0.862074192322
957,1.00858420595
958,1.04095650209
959,1.02485689768
960,1.13668248731
961,1.09088917688
962,0.854012709306
963,0.832724743784
964,0.678445730028
965,0.757727533844
966,0.63328399302
967,0.685129775238
968,0.753725011785
969,0.589688410112
970,0.629237539389
971,0.754186647073
972,0.930329232226
973,0.781533671013
974,0.757554636663
975,0.773547032612
976,0.813995557025
977,0.738350541494
978,0.699447291491
979,0.74852334285
980,0.785977898183
981,0.726878682298
982,0.783818809077
983,0.895661149012
984,0.97096749968
985,0.793039954847
986,0.749772480962
987,0.769040599329
988,0.748049598014
989,0.793175236409
990,0.802564686147
991,0.844088387499
992,0.745610046767
993,0.826272573624
994,0.8088683763
995,0.776973638235
996,0.787632046083
997,0.818074634709
998,0.773241553167
999,0.797030472883
1000,0.768780887147
1001,0.74547869587
1002,0.826650231212
1003,0.801681925087
1004,1.03228355109
1005,0.847007009023
1006,0.755686861751
1007,0.920539454366
1008,0.759997012732
1009,0.888490104256
1010,0.806035355605
1011,0.815029290581
1012,1.02660017695
1013,0.920597582917
1014,1.03610628741
1015,1.15950970444
1016,1.20710179798
1017,1.40729097975
1018,1.23579764622
1019,1.1573839225
1020,0.996655051762
1021,0.996083564588
1022,0.942154393629
1023,0.95730891854
1024,0.960872472891
1025,0.975679661667
1026,0.810795890149
1027,0.934230935332
1028,0.859450476136
1029,0.986744031861
1030,0.990297559562
1031,0.833126218744
1032,0.717913156796
1033,0.807626035405
1034,0.746702560562
1035,0.73495902857
1036,0.800741124439
1037,0.757152874357
1038,0.7257984731
1039,0.723656796089
1040,0.747416237121
1041,0.68557394514
1042,0.728660031275
1043,0.835213320792
1044,0.911052371562
1045,0.755356281618
1046,0.931419185954
1047,0.746971706551
1048,0.717569063747
1049,0.859283288319
1050,0.743983995312
1051,0.741269768241
1052,0.737343637113
1053,0.76119485934
1054,0.738823114726
1055,0.711284031987
1056,0.773412135966
1057,0.812000599652
1058,0.827504688706
1059,0.950319179804
1060,0.811113749158
1061,0.86989430748
1062,0.773935231834
1063,0.751601994528
1064,0.763409807845
1065,0.836581822382
1066,0.731767122264
1067,0.712037565241
1068,0.845271155927
1069,0.794519656349
1070,0.926403814674
1071,0.732025257713
1072,0.862187241928
1073,0.795180641474
1074,0.805075908124
1075,0.762284993725
1076,0.678717246965
1077,0.723539199344
1078,0.666698374018
1079,0.68714573096
1080,0.791286504592
1081,0.837539141229
1082,0.90210536246
1083,0.973609005058
1084,0.848547548204
1085,0.920315407113
1086,0.959613904238
1087,1.23446647638
1088,0.895339656785
1089,0.942197973329
1090,1.11757114439
1091,0.949547244751
1092,1.15839076247
1093,0.960370882184
1094,0.918527015872
1095,0.756068999824
1096,0.730430308926
1097,0.84380178333
1098,0.879121109107
1099,0.739822709189
1100,0.670109053963
1101,0.708114007954
1102,0.76171209605
1103,0.729269444704
1104,0.831132315357
1105,0.791760064534
1106,0.743089237754
1107,0.745081614564
1108,0.741181558137
1109,0.802354303445
1110,0.777463801229
1111,0.871642901254
1112,0.668057051514
1113,0.788121282983
1114,0.860649393818
1115,0.999550410806
1116,0.785473495557
1117,0.72199501603
1118,0.724299868948
1119,0.727648732664
1120,0.76895686111
1121,0.765358828767
1122,0.805678937785
1123,0.931571851518
1124,1.02042110599
1125,1.0780044171
1126,0.953892045512
1127,0.953466194919
1128,1.04532387939
1129,0.939104850013
1130,0.913820239592
1131,0.916166262323
1132,0.965531819202
1133,0.851030839314
1134,0.863189387677
1135,0.747125336516
1136,0.878464433124
1137,0.765389312754
1138,0.718184453169
1139,0.70504551843
1140,0.737741085857
1141,0.722180160414
1142,0.81827946569
1143,0.733013542029
1144,0.670495620844
1145,0.678022558461
1146,0.703635747256
1147,0.7916857393
1148,0.721427470891
1149,0.820398255783
1150,0.746548743081
1151,0.712017390281
1152,0.738194868221
1153,0.78922398141
1154,0.781532916019
1155,0.776746053353
1156,0.760277505788
1157,0.752625604192
1158,0.697703802898
1159,0.735841917219
1160,0.67150861364
1161,0.698764875775
1162,0.833185363762
1163,0.778641700528
1164,0.862829643238
1165,0.72713844364
1166,0.744286508025
1167,0.720919963437
1168,0.69328619806
1169,0.710346632545
1170,0.76590103065
1171,0.798734101731
1172,0.919115106828
1173,0.692539194939
1174,0.662614748344
1175,0.630950819757
1176,0.648170901419
1177,0.693047834483
1178,0.867765590868
1179,0.797215162354
1180,1.0173414239
1181,0.82996205768
1182,0.81497505669
1183,0.831297864974
1184,0.784810807248
1185,0.803285372055
1186,0.842162877307
1187,0.877551251495
1188,0.777650048417
1189,0.806326472851
1190,0.70518655123
1191,0.762767704565
1192,0.758453828303
1193,0.794684971427
1194,0.742402913144
1195,0.738176855483
1196,0.788219418191
1197,0.721911330361
1198,0.853499502648
1199,0.81447895457
1200,0.742423816507
1201,0.718450916953
1202,0.752887255735
1203,0.744659585615
1204,0.701689215879
1205,0.757570702419
1206,0.719285223543
1207,0.667695959302
1208,0.738385181003
1209,0.760941820766
1210,0.758637789306
1211,0.750482644974
1212,0.723923074112
1213,0.815365440351
1214,0.801118214521
1215,0.830105170981
1216,0.763781340037
1217,0.886012591719
1218,0.790401251521
1219,0.760344047796
1220,0.74044583811
1221,0.79469453111
1222,0.724945763078
1223,0.757341617492
1224,0.759879765505
1225,0.689292299191
1226,0.694337309392
1227,0.704212501895
1228,0.749826301963
1229,0.7893382853
1230,0.829899968865
1231,0.75940042869
1232,0.784636798464
1233,0.79893934939
1234,0.770725735096
1235,0.710976132668
1236,0.718403650339
1237,0.744256006155
1238,0.7081168237
1239,0.687585672391
1240,0.829730274224
1241,0.862741499872
1242,0.773337680377
1243,0.917130950985
1244,0.679896432151
1245,0.706090136924
1246,0.702134537398
1247,0.729114014459
1248,0.63996109101
1249,0.751417472076
1250,0.99909399653
1251,0.923302363949
1252,0.844149326018
1253,0.718657054193
1254,0.873831226568
1255,0.741646644972
1256,0.708767283745
1257,0.681206257495
1258,0.772221002737
1259,0.805721202005
1260,0.721489883003
1261,0.774260814
1262,0.783021185094
1263,0.928263089052
1264,0.94470282675
1265,0.929598217031
1266,0.693734072043
1267,0.78790324624
1268,0.768210662369
1269,0.698256264578
1270,0.682083185438
1271,0.6873196517
1272,0.730884135177
1273,0.863298199527
1274,0.692038861453
1275,0.715609356581
1276,0.731623714812
1277,0.803255552041
1278,0.757395444704
1279,0.702503094553
1280,0.72700067271
1281,0.783711587763
1282,0.79227384285
1283,0.851640743067
1284,0.747332684403
1285,0.883592633251
1286,0.763964460125
1287,0.675002560354
1288,0.735451580305
1289,0.784048051575
1290,0.883778976644
1291,0.684449323579
1292,0.672429104223
1293,0.772105235782
1294,0.815459519341
1295,0.751789981944
1296,0.774081235104
1297,0.733309661141
1298,0.712178290559
1299,0.713541094921
1300,0.753607833169
1301,0.759142767794
1302,0.66096270634
1303,0.723809529295
1304,0.725494469887
1305,0.754479762057
1306,0.731358727855
1307,0.713181496685
1308,0.699289246055
1309,0.764255409153
1310,0.849114246827
1311,0.932807025118
1312,1.0790354112
1313,0.880104131548
1314,0.844070126178
1315,0.784394212512
1316,0.727962204079
1317,0.85863112158
1318,0.725175555349
1319,0.878125201659
1320,0.808368014532
1321,0.855228063823
1322,0.704067819221
1323,0.715229350511
1324,0.884005308579
1325,0.739309539379
1326,0.62776158153
1327,0.611765645814
1328,0.660466592071
1329,0.7424645589
1330,0.812079357625
1331,0.777733834921
1332,0.910841508661
1333,0.815377808886
1334,0.657640166519
1335,0.729654893035
1336,0.735997260432
1337,1.00680182283
1338,0.721403574162
1339,0.647088303781
1340,0.667935477749
1341,0.658196317265
1342,0.703380669001
1343,0.684575365073
1344,0.770907222416
1345,0.775679699126
1346,0.80231645334
1347,0.729830319662
1348,0.71005491721
1349,0.617887443833
1350,0.742780967002
1351,0.664890169165
1352,0.735549356992
1353,0.733664489313
1354,0.734360426239
1355,0.829942769682
1356,1.16358564412
1357,0.717710667151
1358,0.87866670621
1359,0.910807592345
1360,0.95533888726
1361,0.983739263483
1362,0.894312221953
1363,0.691269144428
1364,0.783448174151
1365,0.952337759287
1366,0.67798267257
1367,0.815262179056
1368,1.29718568678
1369,0.973834663794
1370,0.794824455942
1371,0.822167160567
1372,0.869068318275
1373,0.794765458576
1374,0.760869233748
1375,0.652248960027
1376,0.705836206194
1377,0.678397905366
1378,0.686135152443
1379,0.733614229162
1380,0.656797801802
1381,0.687544214623
1382,0.628882046891
1383,0.757338243921
1384,0.645282377469
1385,0.648560815176
1386,0.655989848972
1387,0.629992561093
1388,0.670716353462
1389,0.716014895238
1390,0.648257370684
1391,0.724492796388
1392,0.704970241765
1393,0.769226445409
1394,0.825768605923
1395,0.869912334116
1396,0.722837314266
1397,0.6158239718
1398,0.624443687979
1399,0.704184716732
1400,0.650342493082
1401,0.617623333137
1402,0.703465385011
1403,0.661492180602
1404,0.793127988917
1405,0.692312126385
1406,0.62483443749
1407,0.593812047414
1408,0.668991429789
1409,0.704759233402
1410,0.631053936172
1411,0.64255326953
1412,0.645499524328
1413,0.740075118857
1414,0.639834817001
1415,0.621327856705
1416,0.729311621039
1417,0.689045941142
1418,0.691227593324
1419,0.780732391163
1420,0.699165586304
1421,0.658648332775
1422,0.645142513863
1423,0.648299781691
1424,0.772311333554
1425,0.839908445381
1426,0.685073277914
1427,0.763367385266
1428,0.835478825564
1429,0.778893552123
1430,0.704817543652
1431,0.732086353563
1432,0.707480915029
1433,0.880733437908
1434,0.875061012393
1435,0.932924833478
1436,0.988531566376
1437,1.20288314256
1438,0.883391058306
1439,0.977375174128
1440,0.915954891917
1441,1.01382849827
1442,1.31808222267
1443,1.05466790855
1444,0.981271540594
1445,1.37014788445
1446,1.10087142182
1447,1.37041491711
1448,1.18692120544
1449,1.11788775127
1450,0.859097172025
1451,1.00837212641
1452,0.80756724453
1453,1.06644638196
1454,1.096552982
1455,0.958450313081
1456,1.19228414549
1457,1.17541965642
1458,0.996852088514
1459,0.907126142614
1460,0.973938274357
1461,1.42162320636
1462,1.22979145656
1463,0.82853385168
1464,0.993832915795
1465,0.792836378385
1466,0.86364081268
1467,0.891062616854
1468,0.714550185825
1469,0.864163370672
1470,0.778170048607
1471,0.744020582782
1472,0.718194078811
1473,0.805021043176
1474,0.7837483037
1475,0.773725000412
1476,0.710073958811
1477,0.820176100376
1478,0.770935537933
1479,0.840882498748
1480,0.728301990623
1481,0.833087165712
1482,0.78061230132
1483,0.645022019544
1484,0.715382020094
1485,0.716212986573
1486,0.848989909871
1487,0.763026430047
1488,0.742052331523
1489,0.761809841897
1490,0.821304483725
1491,0.918856427112
1492,0.876081602149
1493,0.982931374502
1494,1.06174653526
1495,1.01163167518
1496,1.01446142925
